candidate_id,years_experience,education_level,skills,experience_description,position_applied,suitable
CAND_0667,9,high_school,"aws, project management, python, excel, leadership, git, agile, nodejs","Worked as consultant for 9 years with expertise in aws, project management, python",consultant,1
CAND_0668,2,associate,"javascript, linux, aws, azure, react, machine learning, teamwork, agile","Worked as developer for 2 years with expertise in javascript, linux, aws",developer,0
CAND_0669,12,associate,"git, statistics","Worked as developer for 12 years with expertise in git, statistics",developer,0
CAND_0670,16,associate,"java, communication, react, project management, statistics, scrum","Worked as manager for 16 years with expertise in java, communication, react",manager,1
CAND_0671,0,high_school,"linux, project management, data analysis","Worked as developer for 0 years with expertise in linux, project management, data analysis",developer,0
CAND_0672,6,master,"leadership, communication","Worked as analyst for 6 years with expertise in leadership, communication",analyst,1
CAND_0673,1,phd,"agile, data analysis, excel, leadership, machine learning","Worked as designer for 1 years with expertise in agile, data analysis, excel",designer,1
CAND_0674,11,associate,"docker, azure, communication, agile, nodejs, excel","Worked as analyst for 11 years with expertise in docker, azure, communication",analyst,0
CAND_0675,12,bachelor,"docker, javascript, kubernetes, leadership","Worked as designer for 12 years with expertise in docker, javascript, kubernetes",designer,1
CAND_0676,8,high_school,"machine learning, excel, git, scrum, linux, leadership, nodejs","Worked as analyst for 8 years with expertise in machine learning, excel, git",analyst,1
CAND_0677,16,bachelor,"linux, javascript, teamwork, docker, scrum, python, nodejs, react","Worked as consultant for 16 years with expertise in linux, javascript, teamwork",consultant,1
CAND_0678,11,high_school,"data analysis, statistics, communication, git, leadership","Worked as designer for 11 years with expertise in data analysis, statistics, communication",designer,1
CAND_0679,13,phd,"linux, leadership, react, python, excel, agile, azure","Worked as designer for 13 years with expertise in linux, leadership, react",designer,1
CAND_0680,3,phd,"javascript, statistics, sql, teamwork, python, machine learning","Worked as consultant for 3 years with expertise in javascript, statistics, sql",consultant,1
CAND_0681,7,associate,"python, machine learning, project management, nodejs, agile, react, linux","Worked as developer for 7 years with expertise in python, machine learning, project management",developer,1
CAND_0682,0,high_school,"agile, linux, aws, data analysis, git, excel, kubernetes","Worked as analyst for 0 years with expertise in agile, linux, aws",analyst,0
CAND_0683,11,master,"docker, linux, agile, nodejs, aws","Worked as consultant for 11 years with expertise in docker, linux, agile",consultant,1
CAND_0684,3,master,"java, kubernetes, communication, python, teamwork","Worked as manager for 3 years with expertise in java, kubernetes, communication",manager,1
CAND_0685,4,associate,"teamwork, agile, scrum, excel, linux","Worked as analyst for 4 years with expertise in teamwork, agile, scrum",analyst,0
CAND_0686,15,phd,"linux, java, agile","Worked as designer for 15 years with expertise in linux, java, agile",designer,1
CAND_0687,17,phd,"teamwork, kubernetes, data analysis, communication, aws, python, project management","Worked as manager for 17 years with expertise in teamwork, kubernetes, data analysis",manager,1
CAND_0688,11,master,"docker, azure, aws, communication, kubernetes, project management","Worked as developer for 11 years with expertise in docker, azure, aws",developer,1
CAND_0689,7,master,"docker, linux, scrum, aws, python, azure, leadership","Worked as manager for 7 years with expertise in docker, linux, scrum",manager,1
CAND_0690,6,bachelor,"git, scrum","Worked as consultant for 6 years with expertise in git, scrum",consultant,1
CAND_0691,12,associate,"statistics, machine learning, teamwork, sql, leadership, python, project management","Worked as analyst for 12 years with expertise in statistics, machine learning, teamwork",analyst,1
CAND_0692,5,bachelor,"docker, nodejs, data analysis, scrum, leadership","Worked as designer for 5 years with expertise in docker, nodejs, data analysis",designer,1
CAND_0693,19,high_school,"statistics, git, leadership, project management, aws","Worked as manager for 19 years with expertise in statistics, git, leadership",manager,1
CAND_0694,18,bachelor,"kubernetes, react, aws, sql","Worked as developer for 18 years with expertise in kubernetes, react, aws",developer,1
CAND_0695,9,phd,"statistics, aws","Worked as consultant for 9 years with expertise in statistics, aws",consultant,1
CAND_0696,1,master,"machine learning, linux, git, scrum","Worked as developer for 1 years with expertise in machine learning, linux, git",developer,0
CAND_0697,5,phd,"statistics, excel, docker, nodejs","Worked as developer for 5 years with expertise in statistics, excel, docker",developer,1
CAND_0698,1,bachelor,"project management, java, linux, sql, agile, kubernetes","Worked as developer for 1 years with expertise in project management, java, linux",developer,1
CAND_0699,14,associate,"communication, teamwork, agile, statistics, java, linux, react","Worked as analyst for 14 years with expertise in communication, teamwork, agile",analyst,1
CAND_0700,15,high_school,"java, agile, aws, project management","Worked as analyst for 15 years with expertise in java, agile, aws",analyst,1
CAND_0701,19,high_school,"javascript, java, teamwork, linux, excel, project management, git, python","Worked as consultant for 19 years with expertise in javascript, java, teamwork",consultant,1
CAND_0702,16,phd,"sql, scrum, machine learning","Worked as developer for 16 years with expertise in sql, scrum, machine learning",developer,1
CAND_0703,2,high_school,"leadership, javascript","Worked as designer for 2 years with expertise in leadership, javascript",designer,0
CAND_0704,5,high_school,"leadership, agile, excel, statistics","Worked as developer for 5 years with expertise in leadership, agile, excel",developer,0
CAND_0705,19,phd,"linux, react","Worked as designer for 19 years with expertise in linux, react",designer,1
CAND_0706,15,bachelor,"docker, aws, scrum, agile, react, git, java, communication","Worked as analyst for 15 years with expertise in docker, aws, scrum",analyst,1
CAND_0707,16,bachelor,"python, leadership, project management, javascript","Worked as analyst for 16 years with expertise in python, leadership, project management",analyst,1
CAND_0708,4,phd,"docker, teamwork, react, nodejs, python, excel, statistics, azure","Worked as manager for 4 years with expertise in docker, teamwork, react",manager,1
CAND_0709,11,high_school,"azure, nodejs, data analysis, teamwork, agile","Worked as manager for 11 years with expertise in azure, nodejs, data analysis",manager,0
CAND_0710,10,high_school,"scrum, javascript, linux, machine learning, python, git, kubernetes","Worked as manager for 10 years with expertise in scrum, javascript, linux",manager,1
CAND_0711,7,bachelor,"docker, git, nodejs, kubernetes, react, java","Worked as consultant for 7 years with expertise in docker, git, nodejs",consultant,1
CAND_0712,1,high_school,"data analysis, java","Worked as designer for 1 years with expertise in data analysis, java",designer,0
CAND_0713,1,phd,"communication, nodejs, agile, excel","Worked as developer for 1 years with expertise in communication, nodejs, agile",developer,0
CAND_0714,10,associate,"javascript, git","Worked as developer for 10 years with expertise in javascript, git",developer,0
CAND_0715,14,master,"react, agile, javascript","Worked as designer for 14 years with expertise in react, agile, javascript",designer,1
CAND_0716,11,phd,"statistics, teamwork, excel, git","Worked as analyst for 11 years with expertise in statistics, teamwork, excel",analyst,1
CAND_0717,6,master,"excel, azure, javascript, machine learning, leadership","Worked as designer for 6 years with expertise in excel, azure, javascript",designer,1
CAND_0718,1,bachelor,"leadership, sql","Worked as analyst for 1 years with expertise in leadership, sql",analyst,0
CAND_0719,18,associate,"leadership, git, communication, agile, docker, nodejs, aws","Worked as manager for 18 years with expertise in leadership, git, communication",manager,1
CAND_0720,14,high_school,"excel, javascript, linux, python, java, react","Worked as designer for 14 years with expertise in excel, javascript, linux",designer,1
CAND_0721,4,high_school,"statistics, kubernetes, sql, agile, python, project management, scrum, data analysis","Worked as consultant for 4 years with expertise in statistics, kubernetes, sql",consultant,1
CAND_0722,13,master,"project management, git, sql, statistics, leadership, excel, java","Worked as analyst for 13 years with expertise in project management, git, sql",analyst,1
CAND_0723,19,bachelor,"machine learning, scrum, azure, agile, python, sql","Worked as manager for 19 years with expertise in machine learning, scrum, azure",manager,1
CAND_0724,2,master,"machine learning, excel, project management, java, nodejs","Worked as designer for 2 years with expertise in machine learning, excel, project management",designer,1
CAND_0725,7,high_school,"aws, communication, react, excel, java, scrum","Worked as designer for 7 years with expertise in aws, communication, react",designer,1
CAND_0726,3,bachelor,"statistics, data analysis, javascript, nodejs, aws, agile","Worked as designer for 3 years with expertise in statistics, data analysis, javascript",designer,1
CAND_0727,0,master,"teamwork, excel, agile, linux","Worked as analyst for 0 years with expertise in teamwork, excel, agile",analyst,0
CAND_0728,16,phd,"azure, teamwork, git, linux, python, react, project management, docker","Worked as analyst for 16 years with expertise in azure, teamwork, git",analyst,1
CAND_0729,13,master,"linux, machine learning, project management, nodejs","Worked as designer for 13 years with expertise in linux, machine learning, project management",designer,1
CAND_0730,17,bachelor,"nodejs, agile, machine learning","Worked as manager for 17 years with expertise in nodejs, agile, machine learning",manager,1
CAND_0731,4,master,"machine learning, docker","Worked as designer for 4 years with expertise in machine learning, docker",designer,1
CAND_0732,2,phd,"java, machine learning, javascript, teamwork","Worked as manager for 2 years with expertise in java, machine learning, javascript",manager,0
CAND_0733,4,phd,"scrum, leadership","Worked as designer for 4 years with expertise in scrum, leadership",designer,1
CAND_0734,1,bachelor,"java, excel, linux, python","Worked as developer for 1 years with expertise in java, excel, linux",developer,0
CAND_0735,14,high_school,"react, statistics, sql, communication, teamwork, nodejs, leadership, agile","Worked as manager for 14 years with expertise in react, statistics, sql",manager,1
CAND_0736,2,associate,"git, leadership","Worked as developer for 2 years with expertise in git, leadership",developer,0
CAND_0737,4,master,"machine learning, linux, javascript, python, communication, react, project management","Worked as developer for 4 years with expertise in machine learning, linux, javascript",developer,1
CAND_0738,12,master,"nodejs, react, data analysis, docker","Worked as designer for 12 years with expertise in nodejs, react, data analysis",designer,1
CAND_0739,14,master,"leadership, git, azure, teamwork","Worked as developer for 14 years with expertise in leadership, git, azure",developer,1
CAND_0740,10,phd,"project management, data analysis, azure, javascript, agile, statistics, docker, communication","Worked as manager for 10 years with expertise in project management, data analysis, azure",manager,1
CAND_0741,16,associate,"docker, aws","Worked as analyst for 16 years with expertise in docker, aws",analyst,0
CAND_0742,4,associate,"agile, sql, python, java, git","Worked as developer for 4 years with expertise in agile, sql, python",developer,1
CAND_0743,1,master,"docker, java, excel, javascript, python, project management, sql","Worked as designer for 1 years with expertise in docker, java, excel",designer,1
CAND_0744,12,phd,"azure, javascript, teamwork, java, docker, machine learning","Worked as manager for 12 years with expertise in azure, javascript, teamwork",manager,1
CAND_0745,2,phd,"aws, linux","Worked as developer for 2 years with expertise in aws, linux",developer,0
CAND_0746,19,associate,"machine learning, communication","Worked as developer for 19 years with expertise in machine learning, communication",developer,0
CAND_0747,8,associate,"project management, java, aws, agile, scrum","Worked as manager for 8 years with expertise in project management, java, aws",manager,1
CAND_0748,9,associate,"statistics, agile, docker, sql, javascript, teamwork, communication, git","Worked as manager for 9 years with expertise in statistics, agile, docker",manager,0
CAND_0749,17,high_school,"kubernetes, project management, sql, scrum, excel, javascript, docker, azure","Worked as designer for 17 years with expertise in kubernetes, project management, sql",designer,1
CAND_0750,18,master,"react, javascript, aws, agile, nodejs, excel, kubernetes, python","Worked as designer for 18 years with expertise in react, javascript, aws",designer,1
CAND_0751,14,associate,"machine learning, scrum, agile","Worked as analyst for 14 years with expertise in machine learning, scrum, agile",analyst,0
CAND_0752,2,phd,"kubernetes, agile, excel","Worked as consultant for 2 years with expertise in kubernetes, agile, excel",consultant,0
CAND_0753,16,high_school,"agile, linux, machine learning","Worked as consultant for 16 years with expertise in agile, linux, machine learning",consultant,0
CAND_0754,14,high_school,"leadership, linux, agile","Worked as designer for 14 years with expertise in leadership, linux, agile",designer,0
CAND_0755,15,bachelor,"git, scrum, statistics, kubernetes, project management, linux, teamwork","Worked as designer for 15 years with expertise in git, scrum, statistics",designer,1
CAND_0756,7,bachelor,"azure, sql","Worked as analyst for 7 years with expertise in azure, sql",analyst,1
CAND_0757,11,high_school,"leadership, statistics, project management","Worked as developer for 11 years with expertise in leadership, statistics, project management",developer,0
CAND_0758,16,phd,"communication, azure, javascript, machine learning, excel","Worked as developer for 16 years with expertise in communication, azure, javascript",developer,1
CAND_0759,8,bachelor,"statistics, machine learning, aws, data analysis, project management, excel, react, java","Worked as analyst for 8 years with expertise in statistics, machine learning, aws",analyst,1
CAND_0760,9,associate,"project management, excel, react, scrum","Worked as developer for 9 years with expertise in project management, excel, react",developer,0
CAND_0761,6,master,"react, python, leadership, machine learning, linux, docker, excel, project management","Worked as manager for 6 years with expertise in react, python, leadership",manager,1
CAND_0762,9,master,"linux, azure, python","Worked as designer for 9 years with expertise in linux, azure, python",designer,1
CAND_0763,7,phd,"agile, data analysis","Worked as manager for 7 years with expertise in agile, data analysis",manager,1
CAND_0764,5,high_school,"teamwork, leadership, communication, project management, javascript, scrum, data analysis, python","Worked as consultant for 5 years with expertise in teamwork, leadership, communication",consultant,1
CAND_0765,12,associate,"kubernetes, git, linux","Worked as developer for 12 years with expertise in kubernetes, git, linux",developer,0
CAND_0766,12,phd,"git, project management, agile","Worked as developer for 12 years with expertise in git, project management, agile",developer,1
CAND_0767,1,phd,"javascript, git, python, data analysis","Worked as manager for 1 years with expertise in javascript, git, python",manager,0
CAND_0768,5,associate,"javascript, git, excel, kubernetes, azure, nodejs, react, docker","Worked as consultant for 5 years with expertise in javascript, git, excel",consultant,0
CAND_0769,11,high_school,"machine learning, statistics, react, sql, communication, excel","Worked as manager for 11 years with expertise in machine learning, statistics, react",manager,0
CAND_0770,14,master,"kubernetes, teamwork, azure, linux, communication","Worked as designer for 14 years with expertise in kubernetes, teamwork, azure",designer,1
CAND_0771,4,associate,"linux, javascript, excel, communication","Worked as developer for 4 years with expertise in linux, javascript, excel",developer,0
CAND_0772,14,phd,"linux, sql, aws, scrum, statistics, nodejs","Worked as consultant for 14 years with expertise in linux, sql, aws",consultant,1
CAND_0773,11,master,"statistics, nodejs, java, azure, leadership, agile, machine learning, teamwork","Worked as designer for 11 years with expertise in statistics, nodejs, java",designer,1
CAND_0774,14,high_school,"data analysis, javascript, git","Worked as analyst for 14 years with expertise in data analysis, javascript, git",analyst,0
CAND_0775,1,bachelor,"communication, sql, react","Worked as manager for 1 years with expertise in communication, sql, react",manager,0
CAND_0776,3,high_school,"python, machine learning, git, docker, nodejs","Worked as developer for 3 years with expertise in python, machine learning, git",developer,1
CAND_0777,5,associate,"python, nodejs, machine learning, excel","Worked as designer for 5 years with expertise in python, nodejs, machine learning",designer,0
CAND_0778,12,high_school,"sql, scrum","Worked as designer for 12 years with expertise in sql, scrum",designer,0
CAND_0779,10,master,"docker, aws, linux, leadership, statistics, react, sql, communication","Worked as consultant for 10 years with expertise in docker, aws, linux",consultant,1
CAND_0780,13,phd,"python, java, machine learning, linux, teamwork","Worked as analyst for 13 years with expertise in python, java, machine learning",analyst,1
CAND_0781,5,master,"machine learning, azure, leadership, git, communication, nodejs, javascript, aws","Worked as consultant for 5 years with expertise in machine learning, azure, leadership",consultant,1
CAND_0782,0,high_school,"nodejs, docker, git, java, scrum, kubernetes, machine learning","Worked as designer for 0 years with expertise in nodejs, docker, git",designer,0
CAND_0783,8,bachelor,"leadership, aws, kubernetes, agile","Worked as consultant for 8 years with expertise in leadership, aws, kubernetes",consultant,1
CAND_0784,7,master,"python, nodejs, javascript, kubernetes","Worked as developer for 7 years with expertise in python, nodejs, javascript",developer,1
CAND_0785,16,master,"javascript, communication, leadership","Worked as consultant for 16 years with expertise in javascript, communication, leadership",consultant,1
CAND_0786,6,high_school,"linux, sql, azure, communication, data analysis, machine learning, excel","Worked as manager for 6 years with expertise in linux, sql, azure",manager,0
CAND_0787,15,associate,"project management, communication","Worked as developer for 15 years with expertise in project management, communication",developer,0
CAND_0788,1,high_school,"javascript, leadership, git, agile, nodejs, project management, machine learning","Worked as manager for 1 years with expertise in javascript, leadership, git",manager,0
CAND_0789,4,high_school,"scrum, statistics, linux, python, aws, nodejs","Worked as developer for 4 years with expertise in scrum, statistics, linux",developer,1
CAND_0790,6,associate,"project management, sql, aws, communication, teamwork","Worked as designer for 6 years with expertise in project management, sql, aws",designer,1
CAND_0791,1,high_school,"git, scrum, azure","Worked as developer for 1 years with expertise in git, scrum, azure",developer,0
CAND_0792,7,master,"sql, communication","Worked as manager for 7 years with expertise in sql, communication",manager,1
CAND_0793,1,master,"python, react, docker","Worked as consultant for 1 years with expertise in python, react, docker",consultant,0
CAND_0794,8,associate,"excel, react, kubernetes, azure, python","Worked as designer for 8 years with expertise in excel, react, kubernetes",designer,1
CAND_0795,13,high_school,"data analysis, agile, sql","Worked as developer for 13 years with expertise in data analysis, agile, sql",developer,0
CAND_0796,8,high_school,"python, git","Worked as designer for 8 years with expertise in python, git",designer,0
CAND_0797,12,phd,"agile, teamwork, leadership, git, sql, java, machine learning","Worked as developer for 12 years with expertise in agile, teamwork, leadership",developer,1
CAND_0798,9,master,"excel, data analysis, scrum, docker, linux, aws","Worked as analyst for 9 years with expertise in excel, data analysis, scrum",analyst,1
CAND_0799,18,associate,"kubernetes, communication","Worked as manager for 18 years with expertise in kubernetes, communication",manager,0
CAND_0800,15,phd,"agile, leadership, aws, docker, machine learning","Worked as designer for 15 years with expertise in agile, leadership, aws",designer,1
CAND_0801,1,bachelor,"azure, linux, agile, nodejs, data analysis, leadership","Worked as developer for 1 years with expertise in azure, linux, agile",developer,1
CAND_0802,9,bachelor,"docker, excel, git, project management, agile","Worked as developer for 9 years with expertise in docker, excel, git",developer,1
CAND_0803,9,high_school,"agile, nodejs, statistics, react","Worked as consultant for 9 years with expertise in agile, nodejs, statistics",consultant,0
CAND_0804,2,master,"azure, sql, docker","Worked as consultant for 2 years with expertise in azure, sql, docker",consultant,0
CAND_0805,9,high_school,"agile, sql, communication, azure, teamwork, scrum, statistics, excel","Worked as manager for 9 years with expertise in agile, sql, communication",manager,0
CAND_0806,15,high_school,"git, react, statistics, agile, communication","Worked as developer for 15 years with expertise in git, react, statistics",developer,0
CAND_0807,14,high_school,"docker, leadership, agile, javascript, azure, sql","Worked as consultant for 14 years with expertise in docker, leadership, agile",consultant,1
CAND_0808,12,bachelor,"project management, azure, docker, data analysis","Worked as analyst for 12 years with expertise in project management, azure, docker",analyst,1
CAND_0809,14,bachelor,"teamwork, leadership, react","Worked as analyst for 14 years with expertise in teamwork, leadership, react",analyst,1
CAND_0810,7,high_school,"aws, linux, python, react, git","Worked as developer for 7 years with expertise in aws, linux, python",developer,1
CAND_0811,10,master,"aws, nodejs, linux, teamwork, kubernetes","Worked as consultant for 10 years with expertise in aws, nodejs, linux",consultant,1
CAND_0812,16,phd,"python, project management, machine learning, aws, teamwork","Worked as consultant for 16 years with expertise in python, project management, machine learning",consultant,1
CAND_0813,4,bachelor,"excel, machine learning, linux, nodejs","Worked as developer for 4 years with expertise in excel, machine learning, linux",developer,1
CAND_0814,1,associate,"kubernetes, azure","Worked as manager for 1 years with expertise in kubernetes, azure",manager,0
CAND_0815,18,high_school,"kubernetes, java, python","Worked as designer for 18 years with expertise in kubernetes, java, python",designer,0
CAND_0816,6,high_school,"git, machine learning, scrum","Worked as analyst for 6 years with expertise in git, machine learning, scrum",analyst,0
CAND_0817,18,phd,"java, agile","Worked as consultant for 18 years with expertise in java, agile",consultant,1
CAND_0818,13,bachelor,"python, communication, azure, project management","Worked as developer for 13 years with expertise in python, communication, azure",developer,1
CAND_0819,14,master,"python, agile","Worked as designer for 14 years with expertise in python, agile",designer,1
CAND_0820,12,high_school,"linux, java, nodejs","Worked as manager for 12 years with expertise in linux, java, nodejs",manager,0
CAND_0821,8,high_school,"machine learning, sql, leadership, aws, scrum","Worked as designer for 8 years with expertise in machine learning, sql, leadership",designer,1
CAND_0822,9,high_school,"javascript, excel, leadership, machine learning","Worked as consultant for 9 years with expertise in javascript, excel, leadership",consultant,0
CAND_0823,17,bachelor,"machine learning, aws, nodejs, teamwork","Worked as designer for 17 years with expertise in machine learning, aws, nodejs",designer,1
CAND_0824,0,bachelor,"docker, project management, linux, excel, machine learning","Worked as developer for 0 years with expertise in docker, project management, linux",developer,1
CAND_0825,6,bachelor,"aws, java","Worked as manager for 6 years with expertise in aws, java",manager,1
CAND_0826,4,associate,"agile, sql, java","Worked as consultant for 4 years with expertise in agile, sql, java",consultant,0
CAND_0827,2,bachelor,"machine learning, kubernetes, teamwork, git, agile, azure, data analysis, java","Worked as designer for 2 years with expertise in machine learning, kubernetes, teamwork",designer,1
CAND_0828,17,high_school,"statistics, communication, sql, react, java, kubernetes, scrum","Worked as designer for 17 years with expertise in statistics, communication, sql",designer,1
CAND_0829,11,master,"machine learning, sql, scrum, python","Worked as consultant for 11 years with expertise in machine learning, sql, scrum",consultant,1
CAND_0830,12,master,"react, git, leadership, scrum, nodejs, teamwork","Worked as analyst for 12 years with expertise in react, git, leadership",analyst,1
CAND_0831,7,associate,"leadership, docker, excel, python, project management, agile, java, sql","Worked as developer for 7 years with expertise in leadership, docker, excel",developer,1
CAND_0832,14,phd,"azure, nodejs, project management, linux, statistics, sql","Worked as designer for 14 years with expertise in azure, nodejs, project management",designer,1
CAND_0833,4,phd,"scrum, leadership, statistics","Worked as developer for 4 years with expertise in scrum, leadership, statistics",developer,1
CAND_0834,16,bachelor,"kubernetes, teamwork, agile, statistics, project management, aws, nodejs","Worked as developer for 16 years with expertise in kubernetes, teamwork, agile",developer,1
CAND_0835,12,master,"sql, git, excel, javascript","Worked as consultant for 12 years with expertise in sql, git, excel",consultant,1
CAND_0836,13,associate,"scrum, nodejs, machine learning, git, aws, project management","Worked as manager for 13 years with expertise in scrum, nodejs, machine learning",manager,1
CAND_0837,9,associate,"aws, react, excel, git, machine learning, docker, azure","Worked as developer for 9 years with expertise in aws, react, excel",developer,0
CAND_0838,12,bachelor,"machine learning, python, scrum, aws, linux, nodejs","Worked as analyst for 12 years with expertise in machine learning, python, scrum",analyst,1
CAND_0839,0,phd,"git, scrum","Worked as manager for 0 years with expertise in git, scrum",manager,0
CAND_0840,15,phd,"project management, javascript, linux, leadership","Worked as consultant for 15 years with expertise in project management, javascript, linux",consultant,1
CAND_0841,12,associate,"aws, javascript, linux, python, react","Worked as manager for 12 years with expertise in aws, javascript, linux",manager,1
CAND_0842,10,master,"agile, communication, scrum, machine learning, statistics, java, azure, git","Worked as designer for 10 years with expertise in agile, communication, scrum",designer,1
CAND_0843,14,associate,"kubernetes, statistics, nodejs, machine learning, git, data analysis","Worked as analyst for 14 years with expertise in kubernetes, statistics, nodejs",analyst,0
CAND_0844,1,bachelor,"linux, react, azure, statistics, python, scrum, leadership","Worked as manager for 1 years with expertise in linux, react, azure",manager,1
CAND_0845,19,high_school,"sql, statistics, agile","Worked as manager for 19 years with expertise in sql, statistics, agile",manager,0
CAND_0846,7,phd,"nodejs, linux, sql, python, react, excel, aws","Worked as designer for 7 years with expertise in nodejs, linux, sql",designer,1
CAND_0847,15,phd,"project management, scrum, leadership","Worked as analyst for 15 years with expertise in project management, scrum, leadership",analyst,1
CAND_0848,12,high_school,"agile, data analysis, leadership, communication, python, nodejs, react","Worked as developer for 12 years with expertise in agile, data analysis, leadership",developer,1
CAND_0849,1,high_school,"nodejs, excel, kubernetes, project management, azure","Worked as manager for 1 years with expertise in nodejs, excel, kubernetes",manager,0
CAND_0850,19,bachelor,"git, leadership, statistics, docker, sql, agile","Worked as designer for 19 years with expertise in git, leadership, statistics",designer,1
CAND_0851,18,associate,"excel, javascript, leadership, docker, linux, java","Worked as designer for 18 years with expertise in excel, javascript, leadership",designer,1
CAND_0852,16,high_school,"git, kubernetes, azure","Worked as analyst for 16 years with expertise in git, kubernetes, azure",analyst,0
CAND_0853,14,bachelor,"leadership, react, sql, java","Worked as developer for 14 years with expertise in leadership, react, sql",developer,1
CAND_0854,11,associate,"java, azure, excel, data analysis, aws, machine learning, teamwork, nodejs","Worked as developer for 11 years with expertise in java, azure, excel",developer,1
CAND_0855,14,associate,"scrum, git, agile, project management, sql, data analysis, azure, machine learning","Worked as designer for 14 years with expertise in scrum, git, agile",designer,1
CAND_0856,3,high_school,"git, teamwork, scrum, javascript, nodejs, excel, aws, linux","Worked as manager for 3 years with expertise in git, teamwork, scrum",manager,0
CAND_0857,16,master,"linux, javascript","Worked as consultant for 16 years with expertise in linux, javascript",consultant,1
CAND_0858,17,master,"javascript, react, communication, kubernetes, docker, teamwork","Worked as consultant for 17 years with expertise in javascript, react, communication",consultant,1
CAND_0859,3,phd,"azure, project management, sql, python, react, linux, leadership","Worked as consultant for 3 years with expertise in azure, project management, sql",consultant,1
CAND_0860,19,high_school,"statistics, react, javascript, leadership, excel, aws","Worked as developer for 19 years with expertise in statistics, react, javascript",developer,1
CAND_0861,6,high_school,"nodejs, statistics","Worked as developer for 6 years with expertise in nodejs, statistics",developer,0
CAND_0862,3,bachelor,"linux, docker, leadership, java","Worked as manager for 3 years with expertise in linux, docker, leadership",manager,1
CAND_0863,0,associate,"azure, project management, excel","Worked as analyst for 0 years with expertise in azure, project management, excel",analyst,0
CAND_0864,16,high_school,"kubernetes, communication, linux, nodejs","Worked as developer for 16 years with expertise in kubernetes, communication, linux",developer,0
CAND_0865,3,bachelor,"azure, scrum, docker, agile, teamwork, machine learning","Worked as designer for 3 years with expertise in azure, scrum, docker",designer,1
CAND_0866,12,high_school,"react, teamwork","Worked as analyst for 12 years with expertise in react, teamwork",analyst,0
CAND_0867,7,master,"react, git, leadership, python, machine learning, nodejs, docker","Worked as designer for 7 years with expertise in react, git, leadership",designer,1
CAND_0868,11,phd,"kubernetes, teamwork, machine learning, communication, git, scrum, aws, agile","Worked as manager for 11 years with expertise in kubernetes, teamwork, machine learning",manager,1
CAND_0869,4,associate,"machine learning, excel, agile, nodejs, scrum, linux","Worked as analyst for 4 years with expertise in machine learning, excel, agile",analyst,0
CAND_0870,1,bachelor,"data analysis, agile, javascript, project management, linux, sql, machine learning, scrum","Worked as analyst for 1 years with expertise in data analysis, agile, javascript",analyst,1
CAND_0871,5,high_school,"scrum, sql","Worked as analyst for 5 years with expertise in scrum, sql",analyst,0
CAND_0872,3,bachelor,"excel, teamwork","Worked as analyst for 3 years with expertise in excel, teamwork",analyst,1
CAND_0873,16,associate,"nodejs, leadership, statistics","Worked as consultant for 16 years with expertise in nodejs, leadership, statistics",consultant,0
CAND_0874,8,phd,"aws, javascript, data analysis, machine learning","Worked as manager for 8 years with expertise in aws, javascript, data analysis",manager,1
CAND_0875,15,phd,"statistics, sql, agile, python, project management, java, aws, nodejs","Worked as manager for 15 years with expertise in statistics, sql, agile",manager,1
CAND_0876,13,phd,"scrum, sql","Worked as designer for 13 years with expertise in scrum, sql",designer,1
CAND_0877,3,phd,"communication, agile, excel, python, java","Worked as designer for 3 years with expertise in communication, agile, excel",designer,1
CAND_0878,17,master,"data analysis, excel, javascript","Worked as developer for 17 years with expertise in data analysis, excel, javascript",developer,1
CAND_0879,14,master,"nodejs, javascript, project management, data analysis, java, communication","Worked as designer for 14 years with expertise in nodejs, javascript, project management",designer,1
CAND_0880,15,phd,"data analysis, machine learning, excel, linux","Worked as developer for 15 years with expertise in data analysis, machine learning, excel",developer,1
CAND_0881,17,high_school,"kubernetes, leadership, react, communication, sql, azure, aws, javascript","Worked as designer for 17 years with expertise in kubernetes, leadership, react",designer,1
CAND_0882,2,master,"scrum, agile, excel","Worked as manager for 2 years with expertise in scrum, agile, excel",manager,0
CAND_0883,9,high_school,"react, excel, leadership, project management, statistics, docker, scrum, azure","Worked as designer for 9 years with expertise in react, excel, leadership",designer,1
CAND_0884,4,associate,"excel, javascript, java, nodejs, leadership","Worked as manager for 4 years with expertise in excel, javascript, java",manager,1
CAND_0885,14,master,"sql, linux, machine learning, communication","Worked as consultant for 14 years with expertise in sql, linux, machine learning",consultant,1
CAND_0886,0,associate,"statistics, project management, react, azure, excel, scrum, machine learning, nodejs","Worked as consultant for 0 years with expertise in statistics, project management, react",consultant,0
CAND_0887,11,master,"excel, nodejs, aws","Worked as designer for 11 years with expertise in excel, nodejs, aws",designer,1
CAND_0888,11,master,"linux, react, kubernetes, sql, machine learning, excel, azure, nodejs","Worked as consultant for 11 years with expertise in linux, react, kubernetes",consultant,1
CAND_0889,11,high_school,"docker, excel, react","Worked as consultant for 11 years with expertise in docker, excel, react",consultant,0
CAND_0890,11,associate,"statistics, aws, git","Worked as developer for 11 years with expertise in statistics, aws, git",developer,0
CAND_0891,16,high_school,"java, machine learning, javascript, sql","Worked as manager for 16 years with expertise in java, machine learning, javascript",manager,0
CAND_0892,5,master,"leadership, excel","Worked as analyst for 5 years with expertise in leadership, excel",analyst,1
